"","day","temp","dewp","wdsp","NUM_COLLISIONS"
"2357",6,30.9,18.7,6.4,0.7175
"2359",2,46.1,44.8,6.8,0.5725
"2360",1,43.8,37.8,15.2,0.5575
"2361",3,42.2,39.7,14.6,0.725
"2362",4,33.3,18.2,19.7,0.83
"2363",5,29.8,16.2,9.4,0.875
"2365",7,50.4,49.1,17.6,0.9575
"2366",2,48.3,45.8,13.3,0.4225
"2367",1,36.7,23.9,11.6,0.265
"2368",3,35.2,29.1,4.9,0.4525
"2370",5,31.8,12.5,11.1,0.2875
"2371",6,34.7,23,8.1,0.4575
"2372",7,41.8,36.7,15,0.705
"2373",2,48.4,44,14.2,0.25
"2374",1,34.6,24,8.4,0.0125
"2375",3,32,23.7,5.2,0.5575
"2376",4,47.4,41.6,18.3,0.141057934508816
"2377",5,35,23.4,10.3,0.322418136020151
"2378",6,39.4,32.9,9.2,0.327455919395466
"2379",7,39,30.2,9.9,0.564231738035264
"2380",2,43.8,42.4,11.8,0.204030226700252
"2381",1,39.7,34,13.1,0.00503778337531486
"2382",3,27.4,11.7,17.4,0.52896725440806
"2383",4,36.3,30.8,9.3,0.496221662468514
"2384",5,44.4,39.6,13.4,0.35264483627204
"2385",6,34.9,21.2,14.7,0.518891687657431
"2386",7,28.6,13.4,14.2,0.680100755667506
"2387",2,23.1,3.7,12.9,0.367758186397985
"2388",1,26,12.8,8,0
"2389",3,32.8,22.5,15.3,0.828715365239295
"2390",4,29.4,18.7,7.4,0.614609571788413
"2391",5,31.3,23.1,9.1,0.516372795969773
"2392",6,29.4,15,11.2,0.534005037783375
"2393",7,33.2,28.1,6.8,0.55919395465995
"2394",2,34.5,29.7,6.9,0.26448362720403
"2395",1,43.2,42.4,17,0.0931989924433249
"2396",3,13.7,6.3,17,0.0957178841309824
"2397",4,15.8,-2.3,17.6,0.63727959697733
"2398",5,31.6,23.8,8.3,0.45088161209068
"2399",6,46.5,44.7,19.2,0.54911838790932
"2400",7,37,28.5,14,0.73551637279597
"2401",2,30.5,15.4,7.9,0.400503778337531
"2402",1,35.1,28.2,7.8,0.178841309823678
"2403",3,35.7,27.3,11.3,0.481108312342569
"2404",4,33.8,23.7,9.6,0.773299748110831
"2405",5,36.8,29.5,15.1,0.644836272040302
"2406",6,15.7,1.9,16.4,0.571788413098237
"2407",7,17.6,-1.7,10.9,0.697732997481108
"2408",2,23.5,10.5,11.8,0.511335012594458
"2409",1,35.4,28,10.4,0.292191435768262
"2410",3,39.7,36.7,7.3,0.697732997481108
"2411",4,43,42.1,4.8,0.493702770780856
"2412",5,39.1,31.5,9.7,0.607052896725441
"2413",6,39.1,37.9,11.8,0.53904282115869
"2414",7,40.6,39.4,9.8,0.722921914357683
"2415",2,31.5,10.3,16.4,0.418136020151133
"2416",1,28.7,9.5,11.7,0.178841309823678
"2417",3,30.7,14.4,8.1,0.488664987405542
"2418",4,29.4,19.8,11.2,0.788413098236776
"2419",5,41.1,37,17.9,0.667506297229219
"2420",6,35.5,19.5,15.9,0.730478589420655
"2421",7,39.8,36,14.2,0.609571788413098
"2422",2,41.1,32.4,10.6,0.405541561712846
"2423",1,30.9,20.8,7.6,0.163727959697733
"2424",3,32.8,30.3,8,0.0806045340050378
"2425",4,25.9,12.6,15.1,0.385390428211587
"2426",5,26.7,10.2,7.7,0.607052896725441
"2427",6,36.8,32.9,13.3,0.561712846347607
"2428",7,38.3,26.1,8.7,0.433249370277078
"2429",2,34.8,27.7,4.9,0.163727959697733
"2430",1,40.5,37.9,14.1,0.0680100755667506
"2431",3,38.7,25.2,24.3,0.821158690176322
"2432",4,29.2,6.8,20.2,0.7455919395466
"2433",5,21.6,-0.8,10.9,0.390428211586902
"2434",6,26,18.6,8,0.818639798488665
"2435",7,26.7,18.2,4,0.848866498740554
"2436",2,35.1,32.5,16.1,0.675062972292191
"2437",1,34.5,29.2,5.7,0.324937027707809
"2438",3,37.9,34,15.3,0.324937027707809
"2439",4,28.2,11.9,12.4,0.667506297229219
"2440",5,25.4,6,13.5,0.541561712846348
"2441",6,22.1,1.6,12.5,0.458438287153652
"2442",7,27.2,10.7,10.9,0.700251889168766
"2443",2,35.1,22.7,7.4,0.375314861460957
"2444",1,36.8,30.2,14.7,0.221662468513854
"2445",3,41.7,38.1,11.1,0.682619647355164
"2446",4,38.6,22.9,11.8,0.534005037783375
"2447",5,34.5,22.8,6.7,0.473551637279597
"2448",6,39,33.6,7.2,0.596977329974811
"2449",7,45.3,42.3,15.3,0.753148614609572
"2450",2,46.9,38.6,16,0.443324937027708
"2451",1,36.3,17.7,13.2,0.113350125944584
"2452",3,34.5,15.3,10.8,0.506297229219144
"2453",4,35.2,22.6,8.2,0.481108312342569
"2454",5,36.9,27.1,6.7,0.52896725440806
"2455",6,40.7,32.6,12.7,0.629722921914358
"2456",7,42.3,39.4,15,0.866498740554156
"2457",2,39.3,30.2,21.7,0.392947103274559
"2458",1,39.1,23.6,15.5,0.231738035264484
"2459",3,42.5,32.5,11,0.382871536523929
"2460",4,36.9,20.9,10.8,0.594458438287154
"2461",5,34.4,16.2,10.7,0.473551637279597
"2462",6,36.3,27.9,9.1,0.680100755667506
"2463",7,44.4,40.2,11.7,0.476070528967254
"2464",2,46.1,42.4,7.7,0.357682619647355
"2465",1,49.2,46,14.7,0.191435768261965
"2466",3,41.8,26.6,15.2,0.574307304785894
"2467",4,37.1,22.5,8.7,0.45088161209068
"2468",5,43.7,38.8,21.6,0.602015113350126
"2469",6,44.5,26,16.5,0.720403022670025
"2470",7,39.4,18.1,10.7,0.82367758186398
"2471",2,46.3,41.2,10.3,0.536523929471033
"2472",1,45.3,39.4,7.4,0.28463476070529
"2473",3,46.2,45.3,8.4,0.554156171284635
"2474",4,41.4,38.2,12.7,0.410579345088161
"2475",5,41.8,34.8,10.4,0.652392947103275
"2476",6,40.3,24,10.8,0.410579345088161
"2477",7,43.8,35.3,8.4,0.790931989924433
"2478",2,49.7,48,12.6,0.566750629722922
"2479",1,50.8,48.7,7.7,0.209068010075567
"2480",3,52,51.1,15.1,0.712846347607053
"2481",4,47.1,32.1,18.3,0.664987405541562
"2482",5,47.5,30.3,10.1,0.622166246851385
"2483",6,43.7,38.7,12.1,0.418136020151133
"2484",7,53.7,50.7,16.7,0.445843828715365
"2485",2,54.5,52.8,17.7,0.206549118387909
"2486",1,52.2,51.5,11.6,0.0604534005037783
"2487",3,52.1,51.5,7.3,0.3727959697733
"2488",4,48.8,46.6,11.4,0.54911838790932
"2489",5,51.5,47.2,9.8,0.355163727959698
"2490",6,47.7,40.9,5.6,0.36272040302267
"2491",7,46.8,44.2,13.9,0.317380352644836
"2492",2,52.9,46.5,19.3,0.382871536523929
"2493",1,46.9,36.3,8.8,0.052896725440806
"2494",3,47.8,34.7,10.9,0.481108312342569
"2495",4,45.6,40.5,7.6,0.536523929471033
"2496",5,46.9,39.2,4.7,0.566750629722922
"2497",6,49.4,46.5,10.6,0.740554156171285
"2498",7,47.3,44.1,9.2,0.697732997481108
"2499",2,51.3,50.5,6.4,0.45088161209068
"2500",1,46.9,45.9,9.6,0.390428211586902
"2501",3,48.1,44.1,18.5,0.644836272040302
"2502",4,48.3,42.8,7.8,0.687657430730479
"2503",5,53,44.6,9.2,0.692695214105793
"2504",6,47.7,34.1,7.6,0.551637279596977
"2505",7,48.4,43.5,13.8,0.720403022670025
"2506",2,56.8,49.5,10,0.662468513853904
"2507",1,45.7,41.4,8.6,0.541561712846348
"2508",3,46.1,39.5,14.7,0.602015113350126
"2509",4,44.9,42.3,15,0.622166246851385
"2510",5,48.5,41.1,10.8,0.798488664987406
"2511",6,53.3,47.6,8.2,0.675062972292191
"2512",7,52.3,49.6,8.4,0.886649874055416
"2513",2,56.7,46.7,9.2,0.692695214105793
"2514",1,52,47.3,9.7,0.435768261964736
"2515",3,57.2,55,11.3,0.793450881612091
"2516",4,58.9,48.6,13.5,0.934508816120907
"2517",5,56.7,38.7,12.8,0.80352644836272
"2518",6,52.5,45.6,10.5,0.876574307304786
"2519",7,59.3,52.2,18.7,0.891687657430731
"2520",2,56.9,47.4,9.7,0.367758186397985
"2521",1,57.6,54.3,12.1,0.342569269521411
"2522",3,62.1,54.7,11.4,0.171284634760705
"2523",4,51.6,48.8,8.8,0.705289672544081
"2524",5,54.6,51.3,13.2,0.571788413098237
"2525",6,51.3,48.8,6.4,0.632241813602015
"2526",7,58.2,56.1,8.4,0.984886649874055
"2527",2,55.3,53.2,6,0.46095717884131
"2528",1,56.9,54.7,6.9,0.355163727959698
"2529",3,60.4,51,11,0.717884130982368
"2530",4,58.5,45.3,12.6,0.607052896725441
"2531",5,59.8,55,12.3,0.707808564231738
"2532",6,62,59.9,12.5,0.931989924433249
"2533",7,59.8,55.3,4.8,0.906801007556675
"2534",2,60.6,51.4,9.1,0.518891687657431
"2535",1,57.7,43.7,5.3,0.382871536523929
"2536",3,59.4,53.6,10.5,0.602015113350126
"2537",4,63.7,61.5,11.2,0.775818639798489
"2538",5,62.9,51.9,8.2,0.785894206549118
"2539",6,56.7,53.8,12.4,0.654911838790932
"2540",7,61.7,57.5,13,0.944584382871537
"2541",2,62.7,55.1,11.3,0.619647355163728
"2542",1,62.8,58.9,13.2,0.340050377833753
"2543",3,66,60.9,6.3,0.448362720403023
"2544",4,60.4,58.8,5.2,0.874055415617129
"2545",5,62.3,59.6,6.8,0.546599496221662
"2546",6,61,59.3,8.1,0.81360201511335
"2547",7,63.2,61.5,10,1
"2548",2,64.7,58.2,8.4,0.657430730478589
"2549",1,65.7,55.7,11.4,0.465994962216625
"2550",3,68.5,57.6,9,0.899244332493703
"2551",4,61.5,59.5,8.5,0.72544080604534
"2553",6,61.4,60.1,4.2,0.906801007556675
"2554",7,66.8,62.9,4.4,0.954659949622166
"2555",2,65.8,63.5,7.6,0.720403022670025
"2556",1,69.3,63.3,9.4,0.491183879093199
"2557",3,66.9,59.9,10.4,0.80352644836272
"2558",4,67.9,63.1,9.1,0.546599496221662
"2559",5,70.2,65.1,5,0.705289672544081
"2560",6,66.6,63.7,3.7,0.0503778337531486
"2561",7,66.1,64.7,3.9,0.423173803526448
"2562",2,68.9,67.6,7.5,0.244332493702771
"2563",1,69,62.9,11.2,0.168765743073048
"2564",3,64.9,56.7,4.2,0.54911838790932
"2565",4,69,61.7,6.5,0.722921914357683
"2566",5,71.5,65.8,6.4,0.45088161209068
"2567",6,66.8,65.7,5.8,0.71536523929471
"2568",7,70.8,68.3,10.9,0.939546599496222
"2569",2,71.9,67.1,7.5,0.463476070528967
"2570",1,71.8,68.1,9.6,0.309823677581864
"2571",3,73.1,63,9.1,0.662468513853904
"2572",4,70.3,65.9,5.3,0.71536523929471
"2573",5,70.9,69.4,9.3,0.644836272040302
"2574",6,71.4,71,4.9,0.619647355163728
"2575",7,69.2,67.7,8.1,0.73551637279597
"2576",2,76.2,72.3,9.1,0.534005037783375
"2577",1,76.7,72.4,10.7,0.259445843828715
"2578",3,76.5,70.8,7,0.672544080604534
"2579",4,70.4,67.8,10.6,0.45088161209068
"2580",5,66.1,62,9.1,0.634760705289673
"2581",6,69.5,61.4,5.8,0.581863979848867
"2582",7,67.1,58.9,3.4,0.695214105793451
"2583",2,67.1,58.1,4.9,0.574307304785894
"2584",1,66.9,62.9,7.3,0.385390428211587
"2585",3,72.8,69.7,9.3,0.692695214105793
"2586",4,73,71.1,7.8,0.664987405541562
"2587",5,72.9,70.9,7,0.579345088161209
"2588",6,74.3,70.3,6,0.614609571788413
"2589",7,71.6,64.1,4.7,0.594458438287154
"2590",2,70.3,66.6,6.3,0.483627204030227
"2591",1,73.3,70.4,7.9,0.314861460957179
"2592",3,70.2,62.3,6.9,0.609571788413098
"2593",4,68.9,65.5,7.2,0.445843828715365
"2594",5,70.2,66.6,7.2,0.589420654911839
"2595",6,73.3,69.8,11.5,0.685138539042821
"2596",7,73.7,67.3,10.4,0.682619647355164
"2597",2,71.2,62.7,10.5,0.498740554156171
"2598",1,68.8,57,9.4,0.277078085642317
"2599",3,71.2,63.9,9.3,0.534005037783375
"2600",4,71.2,68.7,8.4,0.239294710327456
"2601",5,71.1,68.7,6.8,0.410579345088161
"2602",6,68.6,64.8,8.5,0.468513853904282
"2603",7,66.6,64.4,7,0.375314861460957
"2604",2,67.5,65.3,7.1,0.400503778337531
"2605",1,71.2,69.7,4,0.269521410579345
"2606",3,73.3,72.1,6.3,0.476070528967254
"2607",4,75.5,68.2,6.8,0.503778337531486
"2608",5,70.6,68.5,7.2,0.3727959697733
"2609",6,74.6,72.8,8.1,0.536523929471033
"2610",7,72,65.8,7.2,0.491183879093199
"2611",2,68.3,58.5,12.3,0.35264483627204
"2612",1,65.5,59.5,13.6,0.272040302267003
"2613",3,64.3,57.8,13.7,0.302267002518892
"2614",4,60.4,54.5,4.7,0.390428211586902
"2615",5,65.4,61.6,7.7,0.45088161209068
"2616",6,71,68.2,9.5,0.54911838790932
"2617",7,68,63.3,7.9,0.644836272040302
"2618",2,70.3,60.1,5.3,0.322418136020151
"2619",1,63.8,56.6,6.9,0.249370277078086
"2620",3,64.9,60.9,6.4,0.133501259445844
"2621",4,70,65.8,6.8,0.700251889168766
"2622",5,66.6,64.8,7.7,0.569269521410579
"2623",6,67.7,60.6,9.7,0.639798488664987
"2624",7,59.3,55,9.3,0.546599496221662
"2625",2,62.1,58.3,20.3,0.289672544080605
"2626",1,66,58,10.5,0.221662468513854
"2627",3,63.9,58.4,4.5,0.576826196473552
"2628",4,62.8,57.5,6.2,0.581863979848867
"2629",5,68.3,64.1,10.2,0.629722921914358
"2630",6,65.4,63.4,11.2,0.793450881612091
"2631",7,59.6,50.1,11.8,0.788413098236776
"2632",2,60.7,54.2,10.4,0.287153652392947
"2633",1,68.2,65.3,8.2,0.579345088161209
"2634",3,65.4,58.5,7.4,0.619647355163728
"2635",4,61.5,53,9.2,0.657430730478589
"2636",5,56,48.7,11.3,0.581863979848867
"2637",6,57.3,45.7,11.4,0.581863979848867
"2638",7,58.8,50.6,6.6,0.790931989924433
"2639",2,67,59.2,6.5,0.511335012594458
"2640",1,64.6,62.1,6.5,0.355163727959698
"2641",3,68.5,65.6,12,0.667506297229219
"2642",4,68.6,64.4,11.1,0.639798488664987
"2643",5,63.8,54.6,9.7,0.579345088161209
"2644",6,64.7,61.4,8,0.682619647355164
"2645",7,63.5,56.6,7.7,0.828715365239295
"2646",2,63.8,59.3,8.2,0.397984886649874
"2647",1,66.9,62,11.4,0.287153652392947
"2648",3,56.3,48.8,7.8,0.153652392947103
"2649",4,59.4,53.9,8.4,0.201511335012594
"2650",5,67.6,64,13.4,0.790931989924433
"2651",6,55.3,47.3,12.5,0.795969773299748
"2652",7,57.4,51.3,14.6,0.841309823677582
"2653",2,51.9,37.9,12.2,0.46095717884131
"2654",1,52,46.1,7.2,0.153652392947103
"2655",3,66.9,61.7,12.9,0.506297229219144
"2656",4,61.3,58,12.1,0.375314861460957
"2657",5,56.9,53.6,19.5,0.0226700251889169
"2658",6,54.5,51.8,28.8,0.607052896725441
"2659",7,55.5,53.4,26.1,0.584382871536524
"2660",2,56.2,54.1,19.9,0.322418136020151
"2661",1,57.6,53.3,6,0.168765743073048
"2662",3,57.7,55.9,6.5,0.0654911838790932
"2663",4,56.7,48.8,8.9,0.44080604534005
"2664",5,51.5,46,9.3,0.71536523929471
"2665",6,58.2,50,28,0.589420654911839
"2666",7,55,42.4,14.9,0.654911838790932
"2667",2,50.5,39.4,10.9,0.534005037783375
"2668",1,49.3,44.1,3.9,0.317380352644836
"2669",3,55.2,52,13.5,0.465994962216625
"2670",4,56.3,52.8,11.5,0.473551637279597
"2671",5,61.4,57.7,11.3,0.743073047858942
"2672",6,55.5,45.3,6.7,0.602015113350126
"2673",7,55.9,51.1,6,0.687657430730479
"2674",2,55.2,50,7.3,0.380352644836272
"2675",1,53.4,47.2,14.3,0.234256926952141
"2676",3,56,52.3,17.1,0.586901763224181
"2677",4,55.1,49.4,7.7,0.667506297229219
"2678",5,57.8,54.9,7.9,0.556675062972292
"2679",6,62.5,60.2,13.1,0.609571788413098
"2681",2,47,34.5,7.2,0.332493702770781
"2682",1,51,36.8,7.5,0.26448362720403
"2683",3,48.1,30,7.5,0.6272040302267
"2684",4,56.6,50.5,11.5,0.16624685138539
"2685",5,51.5,38.9,10.5,0.607052896725441
"2686",6,51.4,42.7,7.8,0.743073047858942
"2687",7,42.7,31.3,15.7,0.760705289672544
"2688",2,35.3,21.8,10.2,0.322418136020151
"2689",1,48.3,37.2,8.8,0.209068010075567
"2690",3,51.5,43.4,7.7,0.269521410579345
"2691",4,53.9,50.4,13.1,0.556675062972292
"2692",5,29,11.6,17.5,0.566750629722922
"2693",6,35,24.6,8,0.430730478589421
"2694",7,49.3,42,11,0.622166246851385
"2695",2,39.7,24.5,18.4,0.385390428211587
"2696",1,41.5,29.4,14.2,0.17632241813602
"2697",3,48.4,44.7,21.7,0.929471032745592
"2698",4,46.5,43.1,7.5,0.644836272040302
"2699",5,44.8,39.8,10,0.382871536523929
"2700",6,43.3,36.2,13,0.687657430730479
"2701",7,48.1,43.4,10.6,0.652392947103275
"2702",2,40.4,24.6,13.9,0.387909319899244
"2703",1,50.2,45.5,13,0.360201511335013
"2704",3,45.4,36.5,12.8,0.672544080604534
"2705",4,46.5,42.5,5.4,0.826196473551637
"2706",5,48.5,46,6,0.47103274559194
"2707",6,47.2,41,20.5,0
"2708",7,40.5,30.5,20.1,0.128463476070529
"2709",2,35,18.3,15.8,0.229219143576826
"2710",1,36.7,26.8,7.5,0.0881612090680101
"2711",3,44.8,41.3,20.5,0.518891687657431
"2712",4,39.9,36.3,18.6,0.619647355163728
"2713",5,36.6,27.4,7.5,0.448362720403023
"2714",6,39.6,30.2,8.4,0.561712846347607
"2715",7,38.3,25.4,14.2,0.476070528967254
"2716",2,36.4,25.7,12.9,0.483627204030227
"2717",1,31.8,19.5,8.7,0.204030226700252
"2718",3,48.2,43.6,13.5,0.914357682619647
"2719",4,53.1,51,16,0.738035264483627
"2720",5,39.9,36.7,10.5,0.513853904282116
"2721",6,31.1,19.7,11.7,0.566750629722922
"2722",7,38.7,31.8,10.3,0.972292191435768
"2723",2,52.7,51.3,16.5,0.511335012594458
"2724",1,47.7,38.4,19.8,0.324937027707809
"2725",3,35.4,19.8,11,0.365239294710327
"2726",4,37.5,32,7.3,0.821158690176322
"2727",5,39.3,35.2,12.5,0.82367758186398
"2728",6,24.2,8.3,18.4,0.818639798488665
"2729",7,24.2,11.6,13.5,0.816120906801008
"2730",2,33.3,25.6,5.2,0.367758186397985
"2731",1,41.3,34.9,9.1,0.342569269521411
"2732",3,44.3,38.3,11.4,0.551637279596977
"2733",4,42.8,33.7,12,0.392947103274559
"2735",6,35.9,30.3,5.9,0.100755667506297
"2736",7,40.1,35,7.6,0.18639798488665
"2738",1,38.4,30.4,6.8,0.0251889168765743
"2739",3,39.6,36.3,13,0.36272040302267
"2740",4,44.7,42.6,14.7,0.173803526448363
