,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,temp,dewp,wdsp,NUM_COLLISIONS
1325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,54.8,52.5,18.2,0.765853659
1326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,50.4,47.7,8.5,0.509756098
1327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,41.7,32.9,17.5,0.480487805
1328,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36.5,22.1,10.3,0.719512195
1329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,35.1,23.5,19.5,0.692682927
1330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37,15.3,10.7,0.585365854
1331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50.9,44.8,21.9,0.590243902
1332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,49.7,43.2,15.9,0.751219512
1333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,41.8,25.1,9.7,0.412195122
1334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,40.6,23.9,15.7,0.270731707
1335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,47.8,38.9,12.8,0.575609756
1336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,52.5,48.6,13.6,0.609756098
1337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,46.7,34.2,12.9,0.76097561
1338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,44,32.4,15.8,0.697560976
1339,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.4,28.4,17.6,0.841463415
1340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.3,33.2,22.9,0.709756098
1341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,45.8,36.5,15.4,0.43902439
1342,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,49.5,35.9,6,0.729268293
1343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,46.9,40,7.9,0.83902439
1344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,47.3,33.8,11.7,0.753658537
1345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,49.6,39,13.4,0.746341463
1346,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,55.4,48.4,10.2,0.86097561
1347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,53.4,49.8,9.3,0.636585366
1348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,49.1,31.2,13.4,0.146341463
1349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,48.4,36.3,9.2,0.243902439
1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,46.8,42.8,9.4,0.22195122
1351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45,36.9,7.8,0.297560976
1352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,47.7,34.1,10.1,0.246341463
1353,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.1,33.9,9.4,0.314634146
1354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,47.3,33.1,8.7,0.470731707
1355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,45.2,36.3,6.1,0.234146341
1356,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,51.3,48,10.6,0.490243902
1357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,48.2,45,9,0.787804878
1358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,47.3,43.5,12.8,0.646341463
1359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,45.5,43.9,21.5,0.580487805
1360,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,48.5,43.5,16.5,0.829268293
1361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,52.5,48.8,8.1,0.446341463
1362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,48.5,46.1,9.6,0.495121951
1363,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,54,40.6,13.8,0.629268293
1364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,51.9,38.2,9,0.536585366
1365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,55.6,42.2,7.6,0.758536585
1366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,55.2,45.5,4.4,0.868292683
1367,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,55.5,51.7,8.3,0.92195122
1368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,59.4,54,8.1,0.490243902
1369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,55.7,46.4,16.3,0.297560976
1370,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,50.8,31.4,19.8,0.863414634
1371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,55,44.5,11.9,0.575609756
1372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,55.5,45.2,11,0.702439024
1373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,53.9,44.5,6.7,0.746341463
1374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,56.4,47.9,6.6,0.96097561
1375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,55.7,48.8,6.5,0.43902439
1376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,56.3,52.2,14.2,0.446341463
1377,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,59.4,50.3,9.6,0.643902439
1378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,54.6,52,10.7,0.748780488
1379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,57.9,53.4,8.7,0.841463415
1380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,65.7,53.9,7.7,0.863414634
1381,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,60,55.8,8.2,0.924390244
1382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,62.5,57.3,11.6,0.582926829
1383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,64.6,58.2,7.7,0.434146341
1384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,62.4,60.5,9,0.202439024
1385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,62.8,60.6,10.1,0.907317073
1386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,64,56.4,9.1,0.936585366
1387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,55.7,53.5,9.3,0.719512195
1388,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,58.4,55.9,6.7,0.785365854
1389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,60.2,58,5.3,0.602439024
1390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,58.4,56.9,10.3,0.190243902
1391,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,62.9,61.1,12.3,0.902439024
1392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,61.2,59.8,8.7,0.782926829
1393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.7,55.2,12.6,0.914634146
1394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,59.9,46.7,16.7,0.726829268
1395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,58.1,53.3,9.6,0.47804878
1396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,66,56,12.5,0.485365854
1397,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,61.5,47.2,13.3,0.629268293
1398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,62.2,50,12.9,0.802439024
1399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,63.7,55,8.9,0.856097561
1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,65.2,56.3,6.6,0.734146341
1401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,63,51.5,7.4,0.87804878
1402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,62.6,53.5,7.3,0.76097561
1403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,59.9,51.5,9.8,0.417073171
1404,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,61.4,55.9,8.6,0.870731707
1406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,65.6,60.2,7.9,0.885365854
1407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,63,59.4,7,0.62195122
1408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,62.1,52.1,8,0.731707317
1409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,60.8,49.4,5.7,0.473170732
1410,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,64.3,58.3,9.3,0.804878049
1411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.1,64,8.1,0.7
1412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,64.8,7.5,0.729268293
1413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.9,63.6,6.4,0.909756098
1414,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,66.9,63.6,8.7,0.887804878
1415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.4,62.8,11.8,0.443902439
1416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.2,58,9.6,0.146341463
1417,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.4,62.6,11.7,0.243902439
1418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,67.1,65.3,9.2,0.670731707
1419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.8,65.3,6.5,0.712195122
1420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.7,66.7,5.9,0.524390244
1421,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.7,64.2,10,0.546341463
1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,61.7,58.6,10.8,0.268292683
1423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,63,60.1,7.7,0.292682927
1424,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,63.1,58.4,4.9,0.56097561
1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.7,61.2,7.3,0.668292683
1426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,63.3,9.2,0.534146341
1427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,69.1,65.9,10.9,0.86097561
1428,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.7,67.9,9.6,1
1429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.5,67.3,6.4,0.573170732
1430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.6,68.7,6.6,0.453658537
1431,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.1,69,10.1,0.82195122
1432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.8,65.7,10.1,0.758536585
1433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,68.3,55.6,6.9,0.756097561
1434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,70.4,63.4,7.4,0.836585366
1435,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.4,68.4,13.5,0.929268293
1436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.3,68.6,12,0.63902439
1437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.2,63.2,8.7,0.434146341
1438,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.5,68.8,8.7,0.756097561
1439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,75.3,69.3,12.1,0.731707317
1440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,75.4,66.3,7,0.736585366
1441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.2,69,7.2,0.782926829
1442,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,68.3,5.8,0.941463415
1443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.8,66.9,5.3,0.514634146
1444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.5,64.8,6.8,0.343902439
1445,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.2,62.4,9.2,0.441463415
1446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.9,61.9,8.4,0.52195122
1447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.4,60,7.7,0.729268293
1448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,64.2,57.8,4.6,0.797560976
1449,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.3,60.4,5,0.76097561
1450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,71.3,67.5,10.7,0.463414634
1451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,65,9.9,0.370731707
1452,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.3,61.3,6.3,0.595121951
1453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,71.5,64.7,6.6,0.63902439
1454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.6,67.2,8.6,0.56097561
1455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,73.6,71.8,11.1,0.692682927
1456,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.3,72.2,12.3,0.831707317
1457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.9,73.3,9.2,0.551219512
1458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,75.3,73.3,9.9,0.324390244
1459,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,77.5,69.4,8.5,0.62195122
1460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.1,69,7.9,0.624390244
1461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.5,70,14.7,0.658536585
1462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.5,65.7,6.1,0.602439024
1463,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.4,65.7,8.2,0.77804878
1464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.1,62.1,8.5,0.465853659
1465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,68.3,63.6,9,0.302439024
1466,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,73.8,66.7,10.4,0.685365854
1467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,69,52.6,10.4,0.607317073
1468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.1,63.3,8.5,0.602439024
1469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.7,66.5,10.4,0.66097561
1470,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,73.4,70,10.1,0.897560976
1471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.4,64.2,8.3,0.575609756
1472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.7,61.7,5.8,0.417073171
1473,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.5,66.3,9.5,0.695121951
1474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,67.7,59.2,6.1,0.570731707
1475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.4,65.7,9.1,0.665853659
1476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,71.5,67,6.8,0.7
1477,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,69.2,63.2,9.9,0.753658537
1478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,63.2,57.5,5.7,0.268292683
1479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,65.3,57.4,12.7,0.190243902
1480,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,64,59.8,23.8,0.075609756
1481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,69.9,65.8,15.2,0.580487805
1482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70.3,66.8,13.1,0.634146341
1483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,68.5,66.8,9,0.802439024
1484,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,71.4,68.3,10.3,0.797560976
1485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,71.9,67,7,0.512195122
1486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,71.3,67.8,11.9,0.365853659
1487,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,65.1,52.1,7.9,0.634146341
1488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,64.1,55.9,8.9,0.953658537
1489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,68.4,61.8,12.4,0.953658537
1490,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,64.5,53.4,14.4,0.9
1491,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,57.7,47.7,6.4,0.956097561
1492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,62.6,57.6,6,0.629268293
1493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.6,67.3,11.1,0.358536585
1494,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71,68.8,8.1,0.712195122
1495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,71.1,69.3,5.6,0.563414634
1496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70,64.4,6.4,0.568292683
1497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,67.2,57.8,3.7,0.663414634
1498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,60.7,49.5,12.7,0.546341463
1499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,57.6,39.4,10.8,0.448780488
1500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,55.2,41.1,5.3,0.573170732
1501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,65.4,59.8,11,0.66097561
1502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,63.1,60.7,11.3,0.607317073
1503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60,54.9,17.8,0.575609756
1504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62,60.2,14,0.470731707
1505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.3,59.2,9,0.23902439
1506,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,60.5,56.1,4.4,0.248780488
1507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,60.5,54.2,12.4,0.329268293
1508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,58.7,53.2,12.9,0.748780488
1509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.3,50.9,5.8,0.917073171
1510,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.6,49.7,2.7,0.892682927
1511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.7,55.5,7.7,0.597560976
1512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,62.2,59.7,13.8,0.224390244
1513,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.1,43.8,24.8,0.368292683
1514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,42.2,10.1,0.856097561
1515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,52.8,46.7,5.2,0.268292683
1516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,59.6,56.6,7.3,0.9
1517,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.9,45.7,14.2,0.924390244
1518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.5,38.8,6.2,0.617073171
1519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.2,47.6,9.3,0.280487805
1520,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.5,59,10,0.480487805
1521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.8,61.6,6.8,0.492682927
1522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,65.6,62.5,11.2,0.702439024
1523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.4,54.3,10.5,0.668292683
1524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.3,58.9,12.2,0.587804878
1525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,53.7,35.4,21.3,0.356097561
1526,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,57.5,41.6,12.5,0.451219512
1527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,49.1,29.5,14.1,0.434146341
1528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,44.7,28.1,14.9,0.775609756
1529,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,51.8,46.3,18.6,1
1530,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,51,44.8,15.8,0.551219512
1531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.1,52.4,11,0.412195122
1532,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,48.3,41.9,12.5,0.651219512
1533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,46.2,37.1,4.4,0.83902439
1534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,55.9,49.9,9.9,0.675609756
1535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,58.8,56.2,8.4,0.734146341
1536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,53.6,44.3,12.1,0.948780488
1537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47.8,33.6,7.9,0.580487805
1538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49.9,42.3,10.5,0.351219512
1539,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,47.4,36.7,18.8,0.758536585
1540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,47.2,38.2,7.1,0.565853659
1541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.6,46.1,4.6,0.373170732
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,49.4,40.5,10.9,0.775609756
1543,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,54.9,41,16,0.675609756
1544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,42.1,25.4,13.9,0.524390244
1545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,51.3,36.2,14.2,0.317073171
1546,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,54.4,44.6,10.8,0.682926829
1547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,54.8,50.1,9.9,0.86097561
1548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,54.4,49.5,12.8,0.773170732
1549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,48.6,43,8.4,0.77804878
1550,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,50.9,44.1,18,0.946341463
1551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,50.1,47.2,12.3,0.741463415
